0.000000 , 0.000000 , 0.251165
0.000000 , 0.025641 , 0.251165
0.000000 , 0.051282 , 0.251165
0.000000 , 0.076923 , 0.251165
0.000000 , 0.102564 , 0.251165
0.000000 , 0.128205 , 0.251165
0.000000 , 0.153846 , 0.251165
0.000000 , 0.179487 , 0.251165
0.000000 , 0.205128 , 0.251165
0.000000 , 0.230769 , 0.251165
0.000000 , 0.256410 , 0.251165
0.000000 , 0.282051 , 0.251165
0.000000 , 0.307692 , 0.251165
0.000000 , 0.333333 , 0.251165
0.000000 , 0.358974 , 0.251165
0.000000 , 0.384615 , 0.251165
0.000000 , 0.410256 , 0.251165
0.000000 , 0.435897 , 0.251165
0.000000 , 0.461538 , 0.251165
0.000000 , 0.487179 , 0.251165
0.000000 , 0.512821 , 0.251165
0.000000 , 0.538462 , 0.251165
0.000000 , 0.564103 , 0.251165
0.000000 , 0.589744 , 0.251165
0.000000 , 0.615385 , 0.251165
0.000000 , 0.641026 , 0.251165
0.000000 , 0.666667 , 0.251165
0.000000 , 0.692308 , 0.251165
0.000000 , 0.717949 , 0.251165
0.000000 , 0.743590 , 0.251165
0.000000 , 0.769231 , 0.251165
0.000000 , 0.794872 , 0.251165
0.000000 , 0.820513 , 0.251165
0.000000 , 0.846154 , 0.251165
0.000000 , 0.871795 , 0.251165
0.000000 , 0.897436 , 0.251165
0.000000 , 0.923077 , 0.251165
0.000000 , 0.948718 , 0.251165
0.000000 , 0.974359 , 0.251165
0.000000 , 1.000000 , 0.251165
0.025641 , 0.000000 , 0.081766
0.025641 , 0.025641 , 0.081515
0.025641 , 0.051282 , 0.082356
0.025641 , 0.076923 , 0.083541
0.025641 , 0.102564 , 0.084349
0.025641 , 0.128205 , 0.084781
0.025641 , 0.153846 , 0.084551
0.025641 , 0.179487 , 0.084281
0.025641 , 0.205128 , 0.084393
0.025641 , 0.230769 , 0.083774
0.025641 , 0.256410 , 0.083027
0.025641 , 0.282051 , 0.081647
0.025641 , 0.307692 , 0.080196
0.025641 , 0.333333 , 0.078690
0.025641 , 0.358974 , 0.076887
0.025641 , 0.384615 , 0.074476
0.025641 , 0.410256 , 0.072273
0.025641 , 0.435897 , 0.070354
0.025641 , 0.461538 , 0.067936
0.025641 , 0.487179 , 0.065081
0.025641 , 0.512821 , 0.062203
0.025641 , 0.538462 , 0.060068
0.025641 , 0.564103 , 0.057924
0.025641 , 0.589744 , 0.055567
0.025641 , 0.615385 , 0.053645
0.025641 , 0.641026 , 0.052165
0.025641 , 0.666667 , 0.050726
0.025641 , 0.692308 , 0.048861
0.025641 , 0.717949 , 0.047797
0.025641 , 0.743590 , 0.046485
0.025641 , 0.769231 , 0.045715
0.025641 , 0.794872 , 0.045039
0.025641 , 0.820513 , 0.044617
0.025641 , 0.846154 , 0.043640
0.025641 , 0.871795 , 0.043287
0.025641 , 0.897436 , 0.042959
0.025641 , 0.923077 , 0.042825
0.025641 , 0.948718 , 0.042424
0.025641 , 0.974359 , 0.042732
0.025641 , 1.000000 , 0.042757
0.051282 , 0.000000 , -0.074459
0.051282 , 0.025641 , -0.073538
0.051282 , 0.051282 , -0.072393
0.051282 , 0.076923 , -0.070355
0.051282 , 0.102564 , -0.068639
0.051282 , 0.128205 , -0.067761
0.051282 , 0.153846 , -0.067938
0.051282 , 0.179487 , -0.068147
0.051282 , 0.205128 , -0.068282
0.051282 , 0.230769 , -0.069729
0.051282 , 0.256410 , -0.071961
0.051282 , 0.282051 , -0.073895
0.051282 , 0.307692 , -0.076148
0.051282 , 0.333333 , -0.079198
0.051282 , 0.358974 , -0.083162
0.051282 , 0.384615 , -0.088123
0.051282 , 0.410256 , -0.093166
0.051282 , 0.435897 , -0.096563
0.051282 , 0.461538 , -0.100746
0.051282 , 0.487179 , -0.106169
0.051282 , 0.512821 , -0.111204
0.051282 , 0.538462 , -0.116344
0.051282 , 0.564103 , -0.120162
0.051282 , 0.589744 , -0.124186
0.051282 , 0.615385 , -0.127415
