0.000000 , 0.000000 , 1.000000
0.000000 , 0.025641 , 0.987050
0.000000 , 0.051282 , 0.948536
0.000000 , 0.076923 , 0.885456
0.000000 , 0.102564 , 0.799443
0.000000 , 0.128205 , 0.692724
0.000000 , 0.153846 , 0.568065
0.000000 , 0.179487 , 0.428693
0.000000 , 0.205128 , 0.278217
0.000000 , 0.230769 , 0.120537
0.000000 , 0.256410 , -0.040266
0.000000 , 0.282051 , -0.200026
0.000000 , 0.307692 , -0.354605
0.000000 , 0.333333 , -0.500000
0.000000 , 0.358974 , -0.632445
0.000000 , 0.384615 , -0.748511
0.000000 , 0.410256 , -0.845190
0.000000 , 0.435897 , -0.919979
0.000000 , 0.461538 , -0.970942
0.000000 , 0.487179 , -0.996757
0.000000 , 0.512821 , -0.996757
0.000000 , 0.538462 , -0.970942
0.000000 , 0.564103 , -0.919979
0.000000 , 0.589744 , -0.845190
0.000000 , 0.615385 , -0.748511
0.000000 , 0.641026 , -0.632445
0.000000 , 0.666667 , -0.500000
0.000000 , 0.692308 , -0.354605
0.000000 , 0.717949 , -0.200026
0.000000 , 0.743590 , -0.040266
0.000000 , 0.769231 , 0.120537
0.000000 , 0.794872 , 0.278218
0.000000 , 0.820513 , 0.428693
0.000000 , 0.846154 , 0.568065
0.000000 , 0.871795 , 0.692724
0.000000 , 0.897436 , 0.799443
0.000000 , 0.923077 , 0.885456
0.000000 , 0.948718 , 0.948536
0.000000 , 0.974359 , 0.987050
0.000000 , 1.000000 , 1.000000
0.025641 , 0.000000 , 0.860911
0.025641 , 0.025641 , 0.849487
0.025641 , 0.051282 , 0.815677
0.025641 , 0.076923 , 0.760338
0.025641 , 0.102564 , 0.684897
0.025641 , 0.128205 , 0.591305
0.025641 , 0.153846 , 0.481984
0.025641 , 0.179487 , 0.359765
0.025641 , 0.205128 , 0.227812
0.025641 , 0.230769 , 0.089542
0.025641 , 0.256410 , -0.051463
0.025641 , 0.282051 , -0.191553
0.025641 , 0.307692 , -0.327098
0.025641 , 0.333333 , -0.454589
0.025641 , 0.358974 , -0.570723
0.025641 , 0.384615 , -0.672492
0.025641 , 0.410256 , -0.757262
0.025641 , 0.435897 , -0.822836
0.025641 , 0.461538 , -0.867517
0.025641 , 0.487179 , -0.890146
0.025641 , 0.512821 , -0.890139
0.025641 , 0.538462 , -0.867494
0.025641 , 0.564103 , -0.822800
0.025641 , 0.589744 , -0.757212
0.025641 , 0.615385 , -0.672430
0.025641 , 0.641026 , -0.570650
0.025641 , 0.666667 , -0.454508
0.025641 , 0.692308 , -0.327012
0.025641 , 0.717949 , -0.191464
0.025641 , 0.743590 , -0.051374
0.025641 , 0.769231 , 0.089628
0.025641 , 0.794872 , 0.227891
0.025641 , 0.820513 , 0.359833
0.025641 , 0.846154 , 0.482038
0.025641 , 0.871795 , 0.591339
0.025641 , 0.897436 , 0.684905
0.025641 , 0.923077 , 0.760310
0.025641 , 0.948718 , 0.815598
0.025641 , 0.974359 , 0.849331
0.025641 , 1.000000 , 0.860618
0.051282 , 0.000000 , 0.743134
0.051282 , 0.025641 , 0.733011
0.051282 , 0.051282 , 0.703099
0.051282 , 0.076923 , 0.654162
0.051282 , 0.102564 , 0.587459
0.051282 , 0.128205 , 0.504714
0.051282 , 0.153846 , 0.408068
0.051282 , 0.179487 , 0.300021
0.051282 , 0.205128 , 0.183373
0.051282 , 0.230769 , 0.061142
0.051282 , 0.256410 , -0.063506
0.051282 , 0.282051 , -0.187343
0.051282 , 0.307692 , -0.307161
0.051282 , 0.333333 , -0.419858
0.051282 , 0.358974 , -0.522516
0.051282 , 0.384615 , -0.612475
0.051282 , 0.410256 , -0.687405
0.051282 , 0.435897 , -0.745366
0.051282 , 0.461538 , -0.784858
0.051282 , 0.487179 , -0.804856
0.051282 , 0.512821 , -0.804843
0.051282 , 0.538462 , -0.784820
0.051282 , 0.564103 , -0.745305
0.051282 , 0.589744 , -0.687322
0.051282 , 0.615385 , -0.612372
0.051282 , 0.641026 , -0.522397
0.051282 , 0.666667 , -0.419726
0.051282 , 0.692308 , -0.307020
0.051282 , 0.717949 , -0.187197
0.051282 , 0.743590 , -0.063360
0.051282 , 0.769231 , 0.061281
0.051282 , 0.794872 , 0.183500
0.051282 , 0.820513 , 0.300131
0.051282 , 0.846154 , 0.408151
0.051282 , 0.871795 , 0.504762
0.051282 , 0.897436 , 0.587461
0.051282 , 0.923077 , 0.654103
0.051282 , 0.948718 , 0.702958
0.051282 , 0.974359 , 0.732754
0.051282 , 1.000000 , 0.742707
0.076923 , 0.000000 , 0.642787
0.076923 , 0.025641 , 0.633755
0.076923 , 0.051282 , 0.607082
0.076923 , 0.076923 , 0.563452
0.076923 , 0.102564 , 0.503990
0.076923 , 0.128205 , 0.430231
0.076923 , 0.153846 , 0.344085
0.076923 , 0.179487 , 0.247779
0.076923 , 0.205128 , 0.143807
0.076923 , 0.230769 , 0.034861
0.076923 , 0.256410 , -0.076238
0.076923 , 0.282051 , -0.186613
0.076923 , 0.307692 , -0.293406
0.076923 , 0.333333 , -0.393851
0.076923 , 0.358974 , -0.485347
0.076923 , 0.384615 , -0.565524
0.076923 , 0.410256 , -0.632306
0.076923 , 0.435897 , -0.683963
0.076923 , 0.461538 , -0.719158
0.076923 , 0.487179 , -0.736978
0.076923 , 0.512821 , -0.736963
0.076923 , 0.538462 , -0.719113
0.076923 , 0.564103 , -0.683890
